,Unnamed: 0,date,temperature,precipitation,humidity,wind_speed,surface_pressure,solar_radiation,region,latitude,longitude,data_source
54,54,2020-02-24,10.43,0.26,85.79,1.84,100.45,5.0,华北_河南,34.76,113.65,NASA POWER API
55,55,2020-02-25,8.04,0.01,78.69,2.52,101.08,13.38,华北_河南,34.76,113.65,NASA POWER API
56,56,2020-02-26,7.72,1.82,77.62,3.32,101.79,2.63,华北_河南,34.76,113.65,NASA POWER API
57,57,2020-02-27,3.69,12.01,81.56,2.93,101.81,2.93,华北_河南,34.76,113.65,NASA POWER API
58,58,2020-02-28,4.7,3.44,82.05,1.75,100.98,15.05,华北_河南,34.76,113.65,NASA POWER API
59,59,2020-02-29,6.09,2.84,86.15,1.47,100.7,7.74,华北_河南,34.76,113.65,NASA POWER API
60,60,2020-03-01,7.93,0.0,70.75,2.39,101.39,13.85,华北_河南,34.76,113.65,NASA POWER API
61,61,2020-03-02,6.81,0.16,64.46,2.38,101.55,10.27,华北_河南,34.76,113.65,NASA POWER API
62,62,2020-03-03,6.88,0.0,55.28,1.81,101.48,13.24,华北_河南,34.76,113.65,NASA POWER API
63,63,2020-03-04,3.26,0.03,52.5,3.13,101.88,12.34,华北_河南,34.76,113.65,NASA POWER API
64,64,2020-03-05,5.44,0.0,62.23,2.31,101.3,16.41,华北_河南,34.76,113.65,NASA POWER API
65,65,2020-03-06,9.56,0.0,73.5,1.94,100.38,13.88,华北_河南,34.76,113.65,NASA POWER API
66,66,2020-03-07,9.9,0.0,52.89,2.41,100.53,17.66,华北_河南,34.76,113.65,NASA POWER API
67,67,2020-03-08,11.33,0.24,75.21,1.78,100.18,7.43,华北_河南,34.76,113.65,NASA POWER API
68,68,2020-03-09,9.28,3.6,79.48,2.28,100.62,4.46,华北_河南,34.76,113.65,NASA POWER API
69,69,2020-03-10,9.32,0.0,46.96,2.43,100.96,20.09,华北_河南,34.76,113.65,NASA POWER API
70,70,2020-03-11,10.88,0.0,46.99,2.35,100.6,18.28,华北_河南,34.76,113.65,NASA POWER API
71,71,2020-03-12,12.82,0.0,62.12,3.13,100.51,15.81,华北_河南,34.76,113.65,NASA POWER API
72,72,2020-03-13,9.2,0.05,43.84,3.88,101.68,13.48,华北_河南,34.76,113.65,NASA POWER API
73,73,2020-03-14,9.74,0.01,38.26,3.26,101.22,22.89,华北_河南,34.76,113.65,NASA POWER API
74,74,2020-03-15,12.59,0.0,39.36,1.62,100.94,21.69,华北_河南,34.76,113.65,NASA POWER API
75,75,2020-03-16,14.58,0.0,42.87,2.03,100.94,11.87,华北_河南,34.76,113.65,NASA POWER API
76,76,2020-03-17,15.33,0.06,40.35,2.15,100.56,21.69,华北_河南,34.76,113.65,NASA POWER API
77,77,2020-03-18,16.78,0.0,34.35,3.6,99.96,21.42,华北_河南,34.76,113.65,NASA POWER API
78,78,2020-03-19,13.38,0.0,36.96,2.49,100.57,23.38,华北_河南,34.76,113.65,NASA POWER API
79,79,2020-03-20,16.19,0.0,49.69,2.73,99.86,19.43,华北_河南,34.76,113.65,NASA POWER API
80,80,2020-03-21,17.58,0.29,53.13,2.15,99.86,14.84,华北_河南,34.76,113.65,NASA POWER API
81,81,2020-03-22,14.82,0.28,45.35,3.03,100.81,16.77,华北_河南,34.76,113.65,NASA POWER API
