date,open,high,low,close,volume,hold,settle
2020-01-02,12980.0,13150.0,12775.0,12805.0,243809,222815,12965.0
2020-01-03,12815.0,12925.0,12770.0,12810.0,183461,220713,12850.0
2020-01-06,12810.0,13095.0,12800.0,13095.0,222255,220148,12985.0
2020-01-07,13100.0,13195.0,13020.0,13185.0,237779,224088,13095.0
2020-01-08,13165.0,13250.0,13070.0,13190.0,218298,221693,13165.0
2020-01-09,13190.0,13215.0,12930.0,12965.0,203675,217435,13090.0
2020-01-10,13005.0,13100.0,12970.0,13100.0,108012,216427,13035.0
2020-01-13,13080.0,13400.0,13075.0,13365.0,229875,231514,13280.0
2020-01-14,13370.0,13425.0,13135.0,13250.0,214612,223282,13295.0
2020-01-15,13250.0,13335.0,13100.0,13195.0,193268,220747,13210.0
2020-01-16,13170.0,13245.0,13060.0,13150.0,146143,220814,13170.0
2020-01-17,13150.0,13320.0,13055.0,13075.0,257498,221895,13175.0
2020-01-20,13100.0,13125.0,12865.0,12895.0,213476,220493,12965.0
2020-01-21,12915.0,12945.0,12565.0,12620.0,241693,220486,12735.0
2020-01-22,12615.0,12670.0,11980.0,12420.0,255646,208227,12375.0
2020-01-23,12450.0,12480.0,12030.0,12085.0,172679,195812,12250.0
2020-02-03,11145.0,11145.0,11145.0,11145.0,20732,187162,11145.0
2020-02-04,10300.0,11145.0,10280.0,11040.0,216238,174754,10880.0
2020-02-05,11085.0,11370.0,11050.0,11215.0,178672,176698,11230.0
2020-02-06,11370.0,11385.0,11195.0,11340.0,126861,174743,11280.0
2020-02-07,11295.0,11415.0,11230.0,11330.0,129023,174247,11305.0
2020-02-10,11270.0,11425.0,11250.0,11345.0,132028,173280,11360.0
2020-02-11,11390.0,11560.0,11340.0,11500.0,177578,172153,11465.0
2020-02-12,11550.0,11570.0,11340.0,11450.0,170421,168538,11455.0
2020-02-13,11460.0,11535.0,11390.0,11430.0,146664,167123,11465.0
2020-02-14,11445.0,11490.0,11320.0,11485.0,167932,165500,11400.0
2020-02-17,11500.0,11700.0,11460.0,11685.0,177393,167364,11585.0
2020-02-18,11650.0,11730.0,11570.0,11640.0,139657,163665,11640.0
2020-02-19,11620.0,11685.0,11575.0,11600.0,112692,162770,11635.0
2020-02-20,11650.0,11740.0,11545.0,11690.0,137190,161607,11655.0
2020-02-21,11690.0,11830.0,11675.0,11720.0,159552,159268,11750.0
2020-02-24,11630.0,11630.0,11350.0,11400.0,173038,157301,11450.0
2020-02-25,11250.0,11605.0,11220.0,11545.0,147898,154030,11410.0
2020-02-26,11460.0,11495.0,11310.0,11325.0,132466,152013,11415.0
